345,990	0.111111
345,573	0.076923
345,1209	0.086957
345,734	0.181818
345,1358	0.125000
345,469	0.035714
345,1356	0.125000
345,350	0.200000
345,1116	0.166667
345,262	0.105263
345,266	0.214286
345,4646	0.086957
345,983	0.083333
345,110	0.133333
345,561	0.133333
345,565	0.048780
345,1182	0.153846
345,726	0.142857
345,727	0.111111
345,723	0.083333
345,1163	0.111111
345,46	0.071429
345,44	0.200000
345,1299	0.222222
345,1296	0.181818
345,1367	0.083333
345,478	0.058824
346,4733	0.304348
346,297	0.105263
346,271	0.083333
346,106	0.105263
346,105	0.111111
346,94	0.111111
346,559	0.051282
346,558	0.428571
346,1198	0.040000
346,1171	0.217391
346,1282	0.086957
346,1289	0.090909
346,1288	0.058824
346,688	0.090909
346,682	0.038462
346,873	0.083333
346,1224	0.045455
346,1221	0.055556
346,1220	0.250000
346,1374	0.277778
346,454	0.380952
346,1346	0.105263
346,371	0.100000
346,375	0.052632
346,397	0.050000
346,399	0.076923
346,398	0.111111
346,245	0.125000
346,247	0.086957
346,249	0.068966
346,248	0.076923
346,179	0.041667
346,4657	0.045455
346,1145	0.074074
346,548	0.111111
346,412	0.045455
346,369	0.259259
346,364	0.277778
346,4757	0.083333
346,257	0.062500
346,162	0.050000
346,678	0.086957
346,808	0.045455
346,804	0.040000
346,1554	0.052632
346,1552	0.111111
346,1557	0.034483
346,51	0.086957
346,53	0.066667
346,530	0.050000
346,539	0.105263
346,425	0.200000
346,220	0.062500
346,6698	0.068966
346,6693	0.040000
346,6695	0.027778
346,6694	0.037037
346,158	0.066667
346,819	0.032258
346,813	0.111111
346,1128	0.068966
346,1013	0.100000
346,432	0.057143
346,4770	0.064516
346,145	0.105263
346,143	0.090909
346,140	0.051282
346,939	0.047619
346,935	0.080000
346,821	0.045455
346,794	0.033333
346,1133	0.041667
346,1276	0.095238
346,1277	0.043478
346,1009	0.071429
346,620	0.086957
346,627	0.043478
346,625	0.013986
346,10	0.095238
346,4762	0.045455
346,929	0.031250
346,837	0.095238
346,1212	0.058824
346,1218	0.366667
346,1104	0.086957
346,1105	0.074074
346,1101	0.032258
346,918	0.068966
346,840	0.181818
346,663	0.280000
346,757	0.263158
346,758	0.040000
346,1029	0.076923
346,605	0.100000
346,600	0.083333
346,602	0.076923
346,1112	0.083333
346,1118	0.111111
346,198	0.086957
346,191	0.142857
346,193	0.039216
346,904	0.076923
346,905	0.051282
346,857	0.095238
346,853	0.071429
346,6	0.064516
346,741	0.125000
346,747	0.233333
346,1052	0.026667
346,1056	0.210526
346,1057	0.050000
346,1059	0.090909
346,616	0.080000
346,499	0.263158
346,494	0.225806
346,497	0.045455
346,490	0.071429
346,972	0.076923
346,1084	0.062500
346,1082	0.058824
346,974	0.437500
346,973	0.068966
346,869	0.080000
346,868	0.071429
346,861	0.074074
346,867	0.095238
346,4591	0.080000
346,74	0.117647
346,73	0.105263
346,1049	0.052632
346,319	0.058824
346,314	0.051282
346,6708	0.095238
346,6700	0.111111
346,6704	0.043478
346,6706	0.060606
346,964	0.086957
346,878	0.318182
346,875	0.064516
346,891	0.055556
346,893	0.233333
346,761	0.032258
346,1096	0.041667
346,1250	0.057143
346,306	0.074074
346,473	0.080000
346,470	0.157895
346,4693	0.086957
346,4694	0.028571
346,953	0.074074
346,956	0.035714
346,717	0.100000
346,1063	0.048780
346,1062	0.312500
346,1064	0.060606
346,1338	0.080000
346,442	0.238095
346,440	0.086957
346,447	0.031250
346,444	0.076923
346,334	0.037037
346,330	0.095238
346,333	0.035714
346,948	0.041667
346,946	0.117647
346,130	0.048780
346,135	0.095238
346,707	0.105263
346,700	0.105263
346,1380	0.090909
346,652	0.250000
346,651	0.076923
346,326	0.035714
346,4715	0.117647
346,4712	0.055556
346,4672	0.083333
346,990	0.076923
346,573	0.058824
346,1209	0.064516
346,734	0.105263
346,737	0.085714
346,738	0.033333
346,1359	0.047619
346,1358	0.083333
346,469	0.193548
346,1356	0.083333
346,462	0.161290
346,350	0.111111
346,358	0.085714
346,4708	0.047619
346,1116	0.100000
346,266	0.086957
346,4648	0.052632
346,4646	0.137931
346,983	0.062500
346,110	0.086957
346,561	0.086957
346,565	0.040816
346,1182	0.095238
346,726	0.142857
346,727	0.750000
346,1163	0.750000
346,44	0.111111
346,1299	0.117647
346,1296	0.105263
346,1367	0.062500
346,478	0.238095
347,296	0.071429
347,294	0.166667
347,557	0.125000
347,550	0.200000
347,1199	0.333333
347,1198	0.025641
347,1177	0.071429
347,1283	0.250000
347,4384	0.250000
347,407	0.200000
347,409	0.076923
347,247	0.083333
347,249	0.055556
347,2455	0.333333
347,1142	0.142857
347,252	0.166667
347,679	0.333333
347,671	0.166667
347,1605	0.500000
347,608	0.055556
347,1159	0.250000
347,1150	0.200000
347,1152	0.125000
347,422	0.333333
347,222	0.333333
347,1544	0.083333
347,818	0.333333
347,816	0.083333
347,1124	0.090909
347,1126	0.333333
347,1127	0.333333
347,525	0.250000
347,438	0.083333
347,439	0.076923
347,430	0.333333
347,2532	0.250000
347,937	0.333333
347,823	0.200000
347,793	0.333333
347,1139	0.200000
347,1132	0.111111
347,1137	0.333333
347,1134	0.333333
347,1006	0.076923
347,624	0.062500
347,200	0.200000
347,920	0.200000
347,788	0.200000
347,1370	0.071429
347,502	0.250000
347,402	0.250000
347,636	0.250000
347,211	0.062500
347,912	0.333333
347,1039	0.250000
347,750	0.111111
347,756	0.333333
347,605	0.111111
347,1355	0.250000
347,485	0.090909
347,483	0.100000
347,4141	0.500000
347,192	0.043478
347,4260	0.333333
347,908	0.071429
347,749	0.047619
347,2913	0.250000
347,1053	0.090909
347,1697	0.333333
347,616	0.071429
347,1300	0.200000
347,1301	0.250000
347,1302	0.333333
347,4135	0.500000
347,2594	0.250000
347,977	0.066667
347,3286	0.142857
347,868	0.058824
347,867	0.100000
347,771	0.333333
347,77	0.333333
347,1040	0.250000
347,1047	0.166667
347,1046	0.100000
347,1048	0.333333
347,312	0.333333
347,965	0.041667
347,1537	0.500000
347,768	0.333333
347,674	0.250000
347,1099	0.100000
347,1324	0.111111
347,307	0.250000
347,471	0.200000
347,959	0.052632
347,477	0.142857
347,661	0.062500
347,1069	0.111111
347,597	0.333333
347,1546	0.333333
347,448	0.142857
347,445	0.071429
347,444	0.066667
347,1542	0.333333
347,1543	0.111111
347,3961	0.500000
347,3468	0.250000
347,944	0.200000
347,943	0.062500
347,703	0.333333
347,585	0.250000
347,1541	0.166667
347,4713	0.200000
347,357	0.166667
347,260	0.200000
347,267	0.333333
347,1565	0.250000
347,989	0.333333
347,983	0.047619
347,568	0.125000
347,729	0.333333
347,1298	0.250000
347,1299	0.166667
347,1290	0.250000
347,1296	0.125000
347,1297	0.250000
347,1295	0.250000
347,1366	0.200000
347,1364	0.333333
347,1365	0.125000
347,1363	0.083333
340,3775	0.250000
340,2147	0.166667
340,277	0.111111
340,2444	0.066667
340,1621	0.250000
340,3397	0.166667
340,553	0.033333
340,1194	0.071429
340,3830	0.250000
340,1347	0.125000
340,2052	0.250000
340,1967	0.250000
340,542	0.083333
340,541	0.250000
340,548	0.111111
340,411	0.066667
340,382	0.125000
340,259	0.100000
340,4329	0.200000
340,678	0.071429
340,1976	0.250000
340,2849	0.200000
340,3320	0.166667
340,1550	0.062500
340,429	0.055556
340,2431	0.250000
340,2437	0.166667
340,812	0.100000
340,1545	0.250000
340,3022	0.250000
340,1013	0.090909
340,4353	0.142857
340,436	0.111111
340,433	0.055556
340,3805	0.166667
340,236	0.142857
340,2086	0.166667
340,3795	0.200000
340,2152	0.250000
340,1958	0.166667
340,1138	0.045455
340,1000	0.076923
340,2708	0.166667
340,1583	0.111111
340,632	0.045455
340,1104	0.071429
340,1105	0.055556
340,3640	0.250000
340,2555	0.200000
340,4417	0.250000
340,917	0.032258
340,1935	0.250000
340,847	0.055556
340,1039	0.166667
340,752	0.052632
340,756	0.200000
340,755	0.090909
340,2950	0.250000
340,501	0.111111
340,1203	0.043478
340,1113	0.071429
340,486	0.090909
340,483	0.083333
340,191	0.076923
340,4550	0.142857
340,2548	0.250000
340,493	0.062500
340,2599	0.090909
340,4130	0.166667
340,4132	0.250000
340,2289	0.250000
340,1084	0.043478
340,4438	0.200000
340,183	0.100000
340,776	0.166667
340,1046	0.083333
340,1018	0.055556
340,4231	0.200000
340,316	0.055556
340,2366	0.250000
340,4447	0.200000
340,2630	0.250000
340,2037	0.250000
340,2036	0.200000
340,2745	0.166667
340,892	0.066667
340,897	0.090909
340,1249	0.058824
340,769	0.166667
340,1079	0.142857
340,1070	0.100000
340,1090	0.066667
340,676	0.071429
340,4204	0.142857
340,306	0.055556
340,3605	0.166667
340,2644	0.250000
340,3429	0.166667
340,2000	0.200000
340,1065	0.142857
340,1067	0.090909
340,3382	0.166667
340,440	0.071429
340,2496	0.250000
340,330	0.083333
340,4100	0.200000
340,3969	0.250000
340,4464	0.166667
340,2122	0.125000
340,87	0.071429
340,3156	0.250000
340,3080	0.166667
340,4664	0.142857
340,329	0.111111
340,2334	0.250000
340,994	0.071429
340,129	0.083333
340,4498	0.125000
340,2930	0.142857
340,4057	0.250000
340,1033	0.100000
340,2328	0.142857
340,286	0.071429
340,1116	0.090909
340,2193	0.200000
340,115	0.055556
340,2070	0.250000
340,3176	0.250000
340,726	0.076923
340,1746	0.200000
340,1741	0.250000
341,343	0.050000
341,349	0.041667
341,4738	0.083333
341,270	0.058824
341,278	0.130435
341,4658	0.076923
341,2444	0.055556
341,105	0.083333
341,1001	0.045455
341,98	0.100000
341,558	0.045455
341,554	0.214286
341,551	0.076923
341,1198	0.022727
341,1190	0.058824
341,1193	0.050000
341,1173	0.058824
341,1289	0.062500
341,685	0.052632
341,687	0.062500
341,682	0.021739
341,873	0.055556
341,1222	0.047619
341,1220	0.058824
341,4386	0.062500
341,405	0.076923
341,400	0.083333
341,1379	0.100000
341,1342	0.035714
341,455	0.375000
341,379	0.083333
341,375	0.083333
341,376	0.052632
341,391	0.038462
341,396	0.266667
341,398	0.083333
341,895	0.090909
341,4721	0.062500
341,245	0.100000
341,241	0.071429
341,249	0.043478
341,179	0.285714
341,178	0.083333
341,175	0.050000
341,171	0.043478
341,170	0.032258
341,1500	0.444444
341,1504	0.052632
341,1227	0.045455
341,1226	0.076923
341,1144	0.041667
341,692	0.083333
341,547	0.117647
341,545	0.222222
341,414	0.055556
341,416	0.032258
341,411	0.055556
341,413	0.062500
341,368	0.083333
341,362	0.083333
341,363	0.272727
341,361	0.062500
341,384	0.083333
341,386	0.050000
341,4756	0.083333
341,251	0.058824
341,254	0.083333
341,255	0.071429
341,168	0.071429
341,169	0.055556
341,809	0.071429
341,808	0.066667
341,800	0.045455
341,608	0.043478
341,1155	0.090909
341,1555	0.045455
341,1554	0.083333
341,1556	0.100000
341,50	0.052632
341,52	0.111111
341,536	0.083333
341,533	0.111111
341,531	0.045455
341,530	0.029412
341,4691	0.066667
341,425	0.150000
341,224	0.076923
341,223	0.052632
341,220	0.038462
341,6699	0.062500
341,6698	0.043478
341,6695	0.034483
341,151	0.058824
341,153	0.066667
341,157	0.034483
341,819	0.136364
341,1527	0.142857
341,814	0.050000
341,1499	0.133333
341,1129	0.043478
341,1120	0.076923
341,1121	0.041667
341,526	0.062500
341,522	0.375000
341,1234	0.083333
341,1237	0.071429
341,434	0.062500
341,435	0.043478
341,430	0.083333
341,238	0.062500
341,239	0.071429
341,230	0.166667
341,146	0.035714
341,147	0.027778
341,938	0.230769
341,931	0.100000
341,936	0.062500
341,935	0.052632
341,824	0.037037
341,827	0.230769
341,826	0.052632
341,821	0.142857
341,822	0.375000
341,1485	0.090909
341,796	0.052632
341,794	0.043478
341,791	0.250000
341,1138	0.083333
341,1133	0.058824
341,519	0.071429
341,518	0.066667
341,1009	0.045455
341,1007	0.062500
341,1000	0.062500
341,623	0.052632
341,1225	0.083333
341,620	0.058824
341,625	0.007299
341,1229	0.023810
341,1535	0.071429
341,14	0.052632
341,4761	0.071429
341,1534	0.400000
341,207	0.058824
341,208	0.040000
341,929	0.040000
341,922	0.071429
341,927	0.071429
341,832	0.181818
341,830	0.062500
341,831	0.043478
341,839	0.285714
341,784	0.375000
341,785	0.058824
341,786	0.031250
341,780	0.062500
341,62	0.076923
341,64	0.041667
341,67	0.058824
341,508	0.076923
341,509	0.047619
341,632	0.040000
341,638	0.090909
341,1218	0.030303
341,1108	0.375000
341,1109	0.083333
341,4690	0.071429
341,917	0.029412
341,916	0.076923
341,911	0.066667
341,846	0.058824
341,843	0.050000
341,841	0.047619
341,840	0.055556
341,849	0.058824
341,753	0.076923
341,1025	0.045455
341,1034	0.066667
341,605	0.071429
341,607	0.125000
341,1204	0.045455
341,1202	0.071429
341,1211	0.083333
341,1217	0.090909
341,464	0.076923
341,467	0.176471
341,486	0.071429
341,484	0.055556
341,482	0.153846
341,193	0.022222
341,192	0.035714
341,1454	0.142857
341,906	0.041667
341,905	0.030303
341,850	0.018868
341,853	0.045455
341,744	0.125000
341,748	0.045455
341,749	0.038462
341,1052	0.044776
341,1055	0.250000
341,1056	0.066667
341,1057	0.029412
341,618	0.214286
341,613	0.083333
341,494	0.033333
341,497	0.066667
341,493	0.052632
341,22	0.047619
341,28	0.031250
341,972	0.050000
341,1087	0.076923
341,1084	0.038462
341,1082	0.035714
341,977	0.050000
341,973	0.043478
341,979	0.062500
341,978	0.066667
341,183	0.076923
341,861	0.047619
341,862	0.058824
341,882	0.050000
341,886	0.083333
341,4591	0.052632
341,770	0.076923
341,669	0.230769
341,668	0.029412
341,664	0.066667
341,1267	0.058824
341,1018	0.047619
341,316	0.047619
341,314	0.030303
341,6708	0.066667
341,6700	0.083333
341,6705	0.250000
341,6704	0.062500
341,6706	0.037037
341,1337	0.100000
341,1330	0.083333
341,1521	0.058824
341,966	0.047619
341,876	0.062500
341,877	0.034483
341,874	0.076923
341,871	0.050000
341,1242	0.100000
341,890	0.076923
341,891	0.090909
341,892	0.055556
341,898	0.333333
341,899	0.083333
341,648	0.076923
341,761	0.041667
341,766	0.300000
341,765	0.071429
341,1072	0.076923
341,1095	0.076923
341,1091	0.038462
341,677	0.050000
341,4643	0.066667
341,1321	0.076923
341,1329	0.071429
341,1255	0.052632
341,1252	0.071429
341,1250	0.034483
341,1528	0.200000
341,1529	0.083333
341,1258	0.111111
341,1259	0.100000
341,300	0.058824
341,302	0.045455
341,304	0.166667
341,306	0.100000
341,958	0.055556
341,4692	0.041667
341,4694	0.035714
341,4697	0.090909
341,4696	0.066667
341,951	0.090909
341,1261	0.066667
341,716	0.062500
341,712	0.043478
341,1060	0.066667
341,1063	0.028571
341,1062	0.029412
341,1064	0.037037
341,1067	0.363636
341,1066	0.058824
341,594	0.071429
341,1089	0.071429
341,1402	0.125000
341,1338	0.052632
341,440	0.058824
341,33	0.071429
341,35	0.029412
341,643	0.031250
341,339	0.125000
341,334	0.050000
341,330	0.066667
341,3893	0.142857
341,2122	0.090909
341,4669	0.062500
341,138	0.052632
341,708	0.071429
341,704	0.083333
341,705	0.107143
341,701	0.041667
341,80	0.041667
341,84	0.111111
341,583	0.300000
341,588	0.027778
341,589	0.071429
341,450	0.037037
341,452	0.055556
341,1344	0.058824
341,1508	0.375000
341,4665	0.076923
341,4001	0.142857
341,4002	0.142857
341,323	0.090909
341,321	0.035714
341,326	0.047619
341,324	0.055556
341,325	0.033333
341,4715	0.090909
341,4717	0.071429
341,4679	0.071429
341,4678	0.066667
341,4677	0.055556
341,4673	0.111111
341,995	0.050000
341,997	0.038462
341,990	0.050000
341,993	0.066667
341,999	0.076923
341,1643	0.040000
341,579	0.083333
341,573	0.035714
341,575	0.066667
341,1209	0.040000
341,731	0.045455
341,730	0.090909
341,737	0.033333
341,1359	0.071429
341,468	0.100000
341,1353	0.066667
341,1350	0.062500
341,1356	0.055556
341,1273	0.100000
341,1519	0.043478
341,1518	0.043478
341,1517	0.062500
341,359	0.071429
341,4701	0.066667
341,4708	0.071429
341,282	0.090909
341,284	0.047619
341,3766	0.100000
341,1116	0.071429
341,261	0.071429
341,266	0.125000
341,4649	0.111111
341,4646	0.181818
341,982	0.047619
341,985	0.157895
341,113	0.043478
341,565	0.023256
341,1189	0.300000
341,1187	0.027778
341,726	0.062500
341,724	0.052632
341,1165	0.166667
341,1160	0.066667
341,1161	0.090909
341,1162	0.230769
341,1169	0.062500
341,44	0.083333
341,1563	0.030303
341,1367	0.038462
342,270	0.050000
342,4645	0.214286
342,552	0.125000
342,1190	0.166667
342,1197	0.105263
342,511	0.200000
342,514	0.230769
342,689	0.052632
342,685	0.095238
342,681	0.272727
342,682	0.063830
342,873	0.047619
342,378	0.153846
342,373	0.266667
342,393	0.333333
342,4728	0.214286
342,171	0.125000
342,170	0.093750
342,1227	0.130435
342,4656	0.066667
342,4651	0.307692
342,1145	0.041667
342,1149	0.166667
342,690	0.052632
342,549	0.300000
342,413	0.111111
342,366	0.187500
342,365	0.105263
342,385	0.166667
342,257	0.111111
342,4329	0.090909
342,1157	0.214286
342,1153	0.047619
342,1551	0.076923
342,1552	0.066667
342,532	0.272727
342,428	0.105263
342,4298	0.100000
342,228	0.058824
342,225	0.083333
342,3258	0.090909
342,810	0.083333
342,1123	0.142857
342,1017	0.130435
342,1012	0.285714
342,1231	0.125000
342,2530	0.076923
342,796	0.045455
342,790	0.250000
342,798	0.157895
342,518	0.187500
342,1009	0.130435
342,1007	0.176471
342,205	0.250000
342,207	0.166667
342,786	0.090909
342,787	0.181818
342,780	0.176471
342,404	0.058824
342,509	0.136364
342,1376	0.062500
342,6524	0.166667
342,1106	0.153846
342,1105	0.041667
342,1102	0.125000
342,1103	0.117647
342,1100	0.066667
342,210	0.250000
342,219	0.272727
342,3003	0.083333
342,2172	0.090909
342,914	0.181818
342,911	0.055556
342,1037	0.062500
342,606	0.230769
342,602	0.142857
342,1203	0.111111
342,484	0.157895
342,199	0.214286
342,196	0.250000
342,190	0.047619
342,856	0.176471
342,859	0.176471
342,1278	0.214286
342,619	0.133333
342,612	0.250000
342,617	0.055556
342,1307	0.176471
342,1309	0.272727
342,6710	0.230769
342,188	0.230769
342,866	0.150000
342,775	0.300000
342,1041	0.363636
342,3982	0.100000
342,668	0.085714
342,1262	0.153846
342,1315	0.181818
342,1314	0.187500
342,1313	0.181818
342,1010	0.230769
342,318	0.100000
342,6701	0.230769
342,6702	0.200000
342,630	0.033333
342,1521	0.235294
342,964	0.050000
342,870	0.115385
342,871	0.142857
342,1245	0.272727
342,892	0.047619
342,894	0.150000
342,760	0.062500
342,764	0.125000
342,1076	0.300000
342,1077	0.058824
342,1075	0.300000
342,4630	0.083333
342,4643	0.055556
342,1323	0.142857
342,303	0.214286
342,476	0.166667
342,4695	0.250000
342,4696	0.117647
342,955	0.086957
342,957	0.250000
342,717	0.058824
342,712	0.125000
342,1061	0.071429
342,596	0.125000
342,449	0.142857
342,641	0.047619
342,644	0.166667
342,647	0.200000
342,338	0.066667
342,335	0.333333
342,949	0.285714
342,3567	0.090909
342,584	0.133333
342,580	0.285714
342,588	0.081081
342,3150	0.100000
342,651	0.142857
342,4667	0.066667
342,327	0.058824
342,1341	0.187500
342,4678	0.055556
342,574	0.200000
342,280	0.136364
342,263	0.307692
342,268	0.272727
342,1564	0.272727
342,4646	0.035714
342,4636	0.250000
342,988	0.125000
342,569	0.074074
342,561	0.105263
342,565	0.068182
342,1184	0.136364
342,1180	0.250000
342,1181	0.105263
342,1167	0.300000
342,1293	0.055556
342,1294	0.272727
342,1201	0.142857
342,1362	0.047619
343,349	0.185185
343,4733	0.111111
343,4738	0.052632
343,4681	0.150000
343,298	0.111111
343,297	0.050000
343,270	0.041667
343,275	0.050000
343,278	0.178571
343,279	0.160000
343,4658	0.050000
343,2444	0.040000
343,101	0.187500
343,107	0.210526
343,104	0.041667
343,105	0.052632
343,1001	0.034483
343,99	0.160000
343,98	0.058824
343,95	0.136364
343,559	0.078947
343,558	0.034483
343,551	0.050000
343,1198	0.019608
343,1190	0.041667
343,1193	0.037037
343,1173	0.041667
343,1172	0.173913
343,1178	0.047619
343,1288	0.058824
343,685	0.038462
343,682	0.038462
343,873	0.040000
343,1222	0.035714
343,4389	0.103448
343,1221	0.055556
343,1220	0.041667
343,4386	0.043478
343,405	0.050000
343,400	0.052632
343,1379	0.058824
343,1219	0.125000
343,1342	0.028571
343,379	0.052632
343,372	0.166667
343,375	0.052632
343,377	0.200000
343,376	0.038462
343,391	0.062500
343,396	0.040000
343,398	0.052632
343,4729	0.166667
343,4726	0.137931
343,4721	0.043478
343,4720	0.037037
343,241	0.047619
343,249	0.033333
343,248	0.166667
343,179	0.041667
343,178	0.052632
343,175	0.037037
343,171	0.033333
343,170	0.026316
343,1500	0.052632
343,1505	0.222222
343,1227	0.034483
343,4654	0.187500
343,1226	0.050000
343,4650	0.173913
343,3357	0.111111
343,1144	0.280000
343,692	0.052632
343,697	0.130435
343,547	0.040000
343,545	0.035714
343,414	0.040000
343,416	0.026316
343,411	0.040000
343,413	0.043478
343,368	0.052632
343,369	0.096774
343,362	0.052632
343,363	0.050000
343,361	0.200000
343,380	0.027027
343,384	0.052632
343,386	0.037037
343,388	0.076923
343,4759	0.176471
343,4756	0.052632
343,251	0.041667
343,254	0.052632
343,255	0.047619
343,168	0.047619
343,169	0.040000
343,803	0.111111
343,800	0.034483
343,608	0.033333
343,1155	0.055556
343,1555	0.200000
343,1554	0.052632
343,1556	0.058824
343,56	0.062500
343,51	0.041667
343,50	0.038462
343,52	0.062500
343,534	0.120000
343,533	0.038462
343,531	0.034483
343,530	0.024390
343,4691	0.045455
343,425	0.034483
343,220	0.030303
343,6699	0.043478
343,6698	0.033333
343,6695	0.027778
343,151	0.041667
343,150	0.052632
343,153	0.045455
343,157	0.121212
343,1801	0.250000
343,1524	0.125000
343,819	0.032258
343,813	0.052632
343,814	0.037037
343,1120	0.050000
343,1121	0.032258
343,526	0.043478
343,520	0.125000
343,529	0.238095
343,1234	0.052632
343,1235	0.142857
343,1237	0.047619
343,437	0.181818
343,434	0.043478
343,435	0.033333
343,433	0.160000
343,430	0.052632
343,238	0.043478
343,239	0.047619
343,230	0.050000
343,146	0.028571
343,147	0.023256
343,931	0.058824
343,936	0.333333
343,935	0.038462
343,824	0.060606
343,826	0.038462
343,821	0.045455
343,796	0.038462
343,794	0.033333
343,791	0.047619
343,1138	0.031250
343,1133	0.041667
343,1130	0.142857
343,519	0.222222
343,518	0.045455
343,1009	0.034483
343,1007	0.043478
343,1000	0.043478
343,1225	0.052632
343,620	0.041667
343,625	0.013986
343,1229	0.020408
343,2	0.107143
343,10	0.045455
343,14	0.080000
343,19	0.136364
343,4761	0.047619
343,4762	0.069767
343,4769	0.166667
343,1534	0.050000
343,207	0.041667
343,208	0.031250
343,4601	0.176471
343,929	0.031250
343,922	0.047619
343,927	0.047619
343,832	0.052632
343,830	0.043478
343,831	0.033333
343,838	0.125000
343,785	0.041667
343,786	0.025641
343,780	0.043478
343,62	0.050000
343,64	0.032258
343,67	0.041667
343,508	0.050000
343,509	0.035714
343,1030	0.160000
343,505	0.166667
343,632	0.137931
343,1216	0.150000
343,638	0.117647
343,1218	0.025000
343,2891	0.200000
343,1109	0.052632
